,price,kms_driven,owner,age,power,brand
5501,95000.0,29000.0,First Owner,7.0,500.0,Royal Enfield
5502,50000.0,65007.0,First Owner,7.0,150.0,Bajaj
5503,28000.0,34060.0,Second Owner,11.0,180.0,Bajaj
5504,98000.0,41883.0,First Owner,5.0,350.0,Royal Enfield
5505,45000.0,15000.0,First Owner,9.0,200.0,Bajaj
5506,106000.0,1890.0,First Owner,2.0,200.0,TVS
5507,23000.0,59560.0,First Owner,8.0,110.0,Hero
5508,72000.0,13600.0,Second Owner,4.0,150.0,Yamaha
5509,37500.0,10521.0,First Owner,7.0,150.0,Honda
5510,90000.0,3095.0,First Owner,2.0,180.0,TVS
5511,53300.0,29000.0,First Owner,10.0,150.0,Yamaha
5513,30000.0,21288.0,First Owner,10.0,160.0,TVS
5514,75000.0,29878.0,First Owner,4.0,150.0,Yamaha
5515,31000.0,19000.0,Second Owner,5.0,100.0,Hero
5516,65000.0,7706.0,First Owner,5.0,220.0,Bajaj
5517,11000.0,31275.0,First Owner,12.0,135.0,Bajaj
5518,93200.0,8700.0,First Owner,7.0,500.0,Royal Enfield
5519,18000.0,19233.0,Second Owner,11.0,100.0,Hero
5520,42000.0,33156.0,First Owner,5.0,150.0,Bajaj
5521,65000.0,14000.0,First Owner,4.0,150.0,Yamaha
5522,100000.0,2322.0,First Owner,2.0,160.0,Honda
5523,29500.0,16389.0,First Owner,7.0,100.0,TVS
5524,84000.0,13680.0,First Owner,6.0,350.0,Royal Enfield
5525,85000.0,9425.0,First Owner,4.0,250.0,Yamaha
5526,41000.0,9833.0,First Owner,5.0,160.0,TVS
5527,25000.0,21163.0,First Owner,5.0,125.0,Bajaj
5528,50000.0,31298.0,First Owner,12.0,350.0,Royal Enfield
5529,43000.0,14740.0,First Owner,4.0,150.0,Bajaj
5530,60000.0,14830.0,First Owner,4.0,150.0,Suzuki
5531,56000.0,11021.0,First Owner,4.0,160.0,Honda
5532,102000.0,1120.0,First Owner,2.0,150.0,Yamaha
5533,65000.0,33000.0,Second Owner,10.0,350.0,Royal Enfield
5534,65000.0,15000.0,First Owner,9.0,250.0,Honda
5535,90595.0,37915.0,First Owner,6.0,350.0,Royal Enfield
5536,30000.0,35600.0,First Owner,9.0,150.0,Yamaha
5537,120000.0,7500.0,First Owner,3.0,400.0,Bajaj
5538,92000.0,750.0,First Owner,3.0,150.0,Suzuki
5539,35000.0,46436.0,First Owner,11.0,180.0,Bajaj
5553,137500.0,56000.0,First Owner,6.0,200.0,KTM
5554,66000.0,3000.0,First Owner,4.0,160.0,Honda
5555,53200.0,12135.0,First Owner,3.0,150.0,Bajaj
5556,49999.0,21500.0,Second Owner,6.0,150.0,Yamaha
5557,102000.0,8120.0,First Owner,2.0,200.0,TVS
5558,17000.0,34500.0,First Owner,11.0,135.0,Bajaj
5559,55000.0,7800.0,First Owner,7.0,220.0,Bajaj
5560,99000.0,1793.0,First Owner,3.0,200.0,TVS
5561,25000.0,31400.0,First Owner,7.0,125.0,Honda
5562,170000.0,15547.0,Second Owner,4.0,390.0,KTM
5563,55000.0,35107.0,First Owner,8.0,220.0,Bajaj
5564,92000.0,5156.0,First Owner,2.0,150.0,Suzuki
5565,89200.0,15000.0,First Owner,5.0,150.0,Honda
5566,110000.0,5130.0,First Owner,5.0,500.0,Royal Enfield
5567,85000.0,15150.0,First Owner,3.0,160.0,TVS
5568,141000.0,10825.0,Fourth Owner Or More,4.0,350.0,Royal Enfield
5569,105000.0,12000.0,First Owner,6.0,500.0,Royal Enfield
5570,90000.0,28279.0,Second Owner,9.0,500.0,Royal Enfield
5571,65000.0,7983.0,First Owner,5.0,200.0,Bajaj
5572,243100.0,16000.0,First Owner,3.0,390.0,KTM
5573,22000.0,37000.0,First Owner,8.0,100.0,Bajaj
5574,52000.0,13353.0,First Owner,3.0,100.0,Hero
5575,180000.0,6500.0,First Owner,3.0,250.0,Honda
5576,35000.0,40500.0,First Owner,10.0,150.0,Bajaj
5577,30000.0,44000.0,First Owner,8.0,125.0,Honda
5578,93500.0,199.0,First Owner,2.0,220.0,Bajaj
5579,106000.0,70000.0,First Owner,7.0,350.0,Royal Enfield
5580,195000.0,1700.0,First Owner,5.0,390.0,KTM
5581,25000.0,54560.0,Second Owner,14.0,223.0,Hero
5582,85000.0,17580.0,First Owner,8.0,350.0,Royal Enfield
5583,15000.0,46000.0,First Owner,11.0,110.0,TVS
5584,62000.0,76663.0,First Owner,4.0,200.0,TVS
5585,34000.0,29500.0,First Owner,6.0,125.0,Bajaj
5586,18000.0,30112.0,First Owner,11.0,125.0,Honda
5587,75000.0,29284.0,First Owner,9.0,350.0,Royal Enfield
5589,42000.0,34700.0,First Owner,6.0,223.0,Hero
5590,55000.0,17180.0,First Owner,3.0,125.0,Hero
5591,65000.0,30040.0,First Owner,4.0,150.0,Suzuki
5592,105000.0,12903.0,Second Owner,4.0,200.0,Bajaj
5593,75000.0,30000.0,First Owner,10.0,350.0,Royal Enfield
5594,30000.0,52000.0,First Owner,12.0,150.0,Honda
5595,24300.0,75000.0,First Owner,9.0,150.0,Yamaha
5596,30000.0,34028.0,First Owner,6.0,125.0,Bajaj
5597,35000.0,44409.0,First Owner,7.0,150.0,Bajaj
5598,21000.0,58245.0,First Owner,10.0,150.0,Yamaha
5599,125000.0,26147.0,First Owner,7.0,500.0,Royal Enfield
5600,95000.0,14008.0,First Owner,6.0,350.0,Royal Enfield
5601,110000.0,29369.0,First Owner,5.0,500.0,Royal Enfield
5602,50000.0,31519.0,Second Owner,6.0,150.0,Bajaj
5603,90000.0,23900.0,Second Owner,6.0,350.0,Royal Enfield
5604,56000.0,26320.0,First Owner,5.0,220.0,Bajaj
5605,67100.0,26000.0,First Owner,4.0,150.0,Suzuki
5606,150900.0,11850.0,First Owner,3.0,350.0,Royal Enfield
5607,57000.0,28500.0,First Owner,5.0,220.0,Bajaj
5608,25000.0,30000.0,First Owner,10.0,150.0,Bajaj
5609,270000.0,3165.0,First Owner,4.0,250.0,Hyosung
5610,18000.0,19443.0,Second Owner,8.0,125.0,Yamaha
5611,45000.0,15886.0,First Owner,7.0,150.0,Yamaha
5612,40000.0,28530.0,First Owner,7.0,223.0,Hero
5613,55000.0,33186.0,First Owner,5.0,150.0,Suzuki
5614,20000.0,60315.0,Second Owner,11.0,150.0,Hero
5615,85000.0,15200.0,Third Owner,5.0,200.0,Bajaj
5616,12000.0,32234.0,First Owner,16.0,150.0,Bajaj
5617,67300.0,34000.0,First Owner,8.0,150.0,Yamaha
5618,65000.0,7000.0,First Owner,4.0,150.0,Suzuki
5619,140000.0,6537.0,First Owner,4.0,200.0,KTM
5620,27000.0,31336.0,First Owner,9.0,150.0,Suzuki
5621,115000.0,8500.0,First Owner,3.0,200.0,Bajaj
5622,170000.0,2037.0,First Owner,4.0,500.0,Royal Enfield
5623,51000.0,20058.0,First Owner,4.0,150.0,Bajaj
5624,77600.0,22000.0,First Owner,3.0,220.0,Bajaj
5625,9000.0,67140.0,Second Owner,15.0,150.0,Bajaj
5626,48000.0,25435.0,First Owner,5.0,150.0,Bajaj
5627,28000.0,46182.0,First Owner,8.0,180.0,TVS
5628,90000.0,21000.0,First Owner,6.0,350.0,Royal Enfield
5629,45000.0,8634.0,First Owner,4.0,150.0,Bajaj
5630,55000.0,20404.0,First Owner,4.0,150.0,Bajaj
5631,58400.0,43000.0,Second Owner,10.0,350.0,Royal Enfield
5639,200000.0,6629.0,First Owner,5.0,250.0,Hyosung
5640,391000.0,6000.0,First Owner,7.0,750.0,Harley-Davidson
5641,105000.0,6867.0,First Owner,5.0,500.0,Royal Enfield
5642,197200.0,24000.0,First Owner,4.0,390.0,KTM
5643,42000.0,29000.0,First Owner,10.0,220.0,Bajaj
5644,71000.0,13600.0,First Owner,3.0,180.0,Bajaj
5645,70000.0,5200.0,Second Owner,4.0,220.0,Bajaj
5646,46000.0,11000.0,Second Owner,6.0,150.0,Yamaha
5647,174000.0,4300.0,First Owner,5.0,200.0,KTM
5648,66000.0,2465.0,First Owner,9.0,150.0,Yamaha
5649,49000.0,25000.0,First Owner,7.0,223.0,Hero
5650,30000.0,26500.0,First Owner,8.0,100.0,Bajaj
5651,65000.0,22000.0,First Owner,5.0,150.0,Bajaj
5652,110900.0,6635.0,First Owner,5.0,350.0,Royal Enfield
5653,395000.0,16523.0,First Owner,5.0,750.0,Harley-Davidson
5654,22000.0,49000.0,First Owner,7.0,125.0,Honda
5655,125000.0,3538.0,First Owner,7.0,350.0,Royal Enfield
5656,125000.0,3538.0,First Owner,5.0,350.0,Royal Enfield
5657,19000.0,69415.0,First Owner,13.0,135.0,Bajaj
5658,80000.0,4300.0,First Owner,3.0,150.0,Bajaj
5659,89000.0,19627.0,First Owner,2.0,150.0,Suzuki
5660,25000.0,52287.0,Second Owner,10.0,150.0,Bajaj
5661,91000.0,14555.0,First Owner,6.0,350.0,Royal Enfield
5662,95000.0,2617.0,First Owner,2.0,150.0,Yamaha
5669,77000.0,11300.0,First Owner,4.0,200.0,Bajaj
5670,106000.0,233011.0,Second Owner,4.0,250.0,Honda
5671,33000.0,55000.0,First Owner,7.0,110.0,Mahindra
5672,40000.0,28397.0,Second Owner,4.0,100.0,Hero
5673,111000.0,14647.0,First Owner,6.0,390.0,KTM
5674,78000.0,38271.0,First Owner,6.0,200.0,Bajaj
5675,28000.0,38000.0,First Owner,11.0,223.0,Hero
5676,108400.0,18000.0,First Owner,4.0,200.0,Bajaj
5677,90000.0,23000.0,First Owner,4.0,200.0,Bajaj
5678,90000.0,5148.0,Second Owner,5.0,350.0,Royal Enfield
5679,100000.0,45730.0,First Owner,6.0,350.0,Royal Enfield
5680,18000.0,42000.0,First Owner,10.0,135.0,Bajaj
5684,52999.0,8150.0,First Owner,5.0,150.0,Bajaj
5685,128700.0,50000.0,First Owner,5.0,500.0,Royal Enfield
5686,80000.0,40000.0,Second Owner,5.0,200.0,Bajaj
5687,70000.0,26000.0,First Owner,4.0,150.0,Honda
5688,200000.0,5000.0,First Owner,3.0,390.0,KTM
5689,19000.0,57791.0,First Owner,11.0,180.0,Bajaj
5690,25600.0,45000.0,First Owner,8.0,125.0,Bajaj
5691,30000.0,79004.0,First Owner,7.0,125.0,Honda
5692,20000.0,36000.0,First Owner,10.0,160.0,TVS
5693,276000.0,2100.0,First Owner,5.0,300.0,Kawasaki
5694,47000.0,44626.0,First Owner,8.0,150.0,Suzuki
5695,80000.0,20824.0,First Owner,3.0,250.0,Yamaha
5696,22000.0,91649.0,First Owner,14.0,150.0,Bajaj
5697,108000.0,17600.0,First Owner,7.0,500.0,Royal Enfield
5698,21000.0,23059.0,First Owner,10.0,150.0,Bajaj
5699,97100.0,8073.0,First Owner,5.0,200.0,Bajaj
5700,47000.0,6363.0,First Owner,3.0,150.0,Yamaha
5701,145000.0,21515.0,First Owner,3.0,400.0,Bajaj
5702,65000.0,19000.0,First Owner,6.0,223.0,Hero
5703,194000.0,844.0,First Owner,2.0,410.0,Royal Enfield
5704,91000.0,18399.0,First Owner,6.0,350.0,Royal Enfield
5705,107000.0,20000.0,First Owner,5.0,500.0,Royal Enfield
5706,120000.0,16500.0,First Owner,5.0,350.0,Royal Enfield
5707,85000.0,3000.0,First Owner,2.0,160.0,Bajaj
5708,80000.0,31800.0,First Owner,4.0,220.0,Bajaj
5709,15900.0,64000.0,First Owner,11.0,150.0,Hero
5728,50100.0,36000.0,Second Owner,6.0,223.0,Hero
5729,35000.0,33555.0,First Owner,13.0,150.0,Yamaha
5730,22000.0,17800.0,First Owner,11.0,150.0,Bajaj
5731,16000.0,75000.0,Third Owner,14.0,160.0,TVS
5732,36000.0,34000.0,First Owner,7.0,180.0,TVS
5733,111300.0,5000.0,First Owner,4.0,200.0,TVS
5734,18500.0,60000.0,First Owner,17.0,100.0,Hero
5755,32400.0,32116.0,First Owner,8.0,150.0,Bajaj
5756,16100.0,31000.0,First Owner,11.0,150.0,Bajaj
5757,145000.0,1147.0,First Owner,6.0,200.0,KTM
5758,60000.0,500.0,First Owner,4.0,135.0,Bajaj
5759,138000.0,13500.0,First Owner,5.0,410.0,Royal Enfield
5760,55000.0,4000.0,First Owner,5.0,160.0,Honda
5761,20400.0,74000.0,First Owner,9.0,100.0,Bajaj
5762,35000.0,43000.0,First Owner,9.0,160.0,TVS
5763,67000.0,15000.0,First Owner,6.0,220.0,Bajaj
5764,52000.0,17600.0,First Owner,7.0,150.0,Honda
5765,84999.0,7600.0,First Owner,4.0,150.0,Bajaj
5766,30000.0,25729.0,First Owner,7.0,100.0,Hero
5767,120000.0,25000.0,First Owner,6.0,350.0,Royal Enfield
5768,27000.0,49000.0,First Owner,11.0,135.0,Bajaj
5769,46800.0,10500.0,First Owner,4.0,100.0,Bajaj
5770,97000.0,24878.0,First Owner,5.0,150.0,Honda
5771,80000.0,14000.0,First Owner,4.0,150.0,Suzuki
5772,45000.0,44000.0,First Owner,6.0,160.0,TVS
5773,120000.0,5200.0,First Owner,7.0,500.0,Royal Enfield
5774,125000.0,2500.0,First Owner,4.0,200.0,Bajaj
5775,65000.0,394.0,First Owner,6.0,150.0,Yamaha
5776,75000.0,13303.0,First Owner,3.0,150.0,Yamaha
5777,47000.0,38561.0,First Owner,5.0,220.0,Bajaj
5778,25000.0,35799.0,First Owner,6.0,100.0,Hero
5779,12000.0,14916.0,First Owner,14.0,180.0,Bajaj
5780,48000.0,39555.0,First Owner,9.0,150.0,Honda
5781,307194.0,1487.0,First Owner,6.0,650.0,Hyosung
5782,11000.0,6807.0,First Owner,14.0,150.0,TVS
5783,130000.0,19321.0,First Owner,4.0,200.0,KTM
5784,20500.0,21533.0,First Owner,8.0,150.0,Yamaha
5785,76200.0,20000.0,First Owner,4.0,200.0,Bajaj
5786,22800.0,17000.0,Second Owner,5.0,100.0,TVS
5787,33100.0,19000.0,First Owner,5.0,100.0,Hero
5788,174600.0,9000.0,First Owner,3.0,200.0,KTM
5789,18000.0,68857.0,First Owner,15.0,110.0,TVS
5790,55000.0,4572.0,Third Owner,17.0,350.0,Royal Enfield
5791,212000.0,7500.0,First Owner,4.0,390.0,KTM
5792,140000.0,6346.0,First Owner,4.0,200.0,KTM
5793,53300.0,3445.0,First Owner,5.0,200.0,Bajaj
5794,50000.0,22469.0,First Owner,4.0,150.0,Bajaj
5795,18000.0,61537.0,First Owner,13.0,125.0,Honda
5796,45636.0,22967.0,First Owner,4.0,160.0,TVS
5797,30000.0,1.0,Second Owner,13.0,100.0,Hero
5798,125000.0,32500.0,First Owner,5.0,390.0,KTM
5799,111100.0,21533.0,First Owner,5.0,350.0,Royal Enfield
5800,68500.0,11101.0,First Owner,3.0,200.0,TVS
5801,100000.0,17482.0,Second Owner,6.0,350.0,Royal Enfield
5802,25400.0,25000.0,First Owner,7.0,100.0,Bajaj
5803,143000.0,3515.0,First Owner,3.0,400.0,Bajaj
5804,121800.0,6515.0,First Owner,6.0,500.0,Royal Enfield
5805,128000.0,4000.0,First Owner,2.0,200.0,TVS
5806,35000.0,8680.0,First Owner,6.0,220.0,Bajaj
5807,130000.0,24167.0,First Owner,4.0,350.0,Royal Enfield
5808,125000.0,14800.0,First Owner,3.0,350.0,Royal Enfield
5809,124000.0,16500.0,First Owner,4.0,250.0,Benelli
5810,75000.0,7488.0,First Owner,2.0,125.0,Hero
5811,33500.0,49463.0,First Owner,16.0,350.0,Royal Enfield
5812,90000.0,36587.0,First Owner,6.0,350.0,Royal Enfield
5813,95000.0,15525.0,First Owner,12.0,350.0,Royal Enfield
5814,22000.0,28686.0,First Owner,9.0,125.0,Bajaj
5815,20000.0,73190.0,First Owner,8.0,100.0,Hero
5816,15000.0,23000.0,First Owner,11.0,100.0,Bajaj
5817,24500.0,30000.0,First Owner,9.0,100.0,Hero
5818,38000.0,22000.0,First Owner,7.0,150.0,Honda
5819,80000.0,50000.0,First Owner,6.0,350.0,Royal Enfield
5820,110000.0,28000.0,First Owner,5.0,500.0,Royal Enfield
5821,15000.0,26000.0,First Owner,11.0,135.0,Bajaj
5822,170000.0,7000.0,First Owner,2.0,350.0,Royal Enfield
5823,350000.0,1487.0,First Owner,6.0,650.0,Hyosung
5824,21700.0,30000.0,Second Owner,10.0,100.0,Hero
5825,125000.0,5000.0,First Owner,4.0,150.0,Yamaha
5826,130000.0,19495.0,First Owner,5.0,200.0,KTM
5827,25000.0,29000.0,First Owner,10.0,150.0,Suzuki
5828,73000.0,3500.0,First Owner,4.0,150.0,Yamaha
5829,85000.0,38000.0,First Owner,7.0,250.0,Honda
5830,248000.0,5300.0,First Owner,4.0,390.0,KTM
5831,110000.0,18692.0,First Owner,3.0,150.0,Yamaha
5832,17300.0,30000.0,First Owner,12.0,100.0,Bajaj
5833,20000.0,30000.0,First Owner,10.0,100.0,Bajaj
5834,35000.0,15430.0,First Owner,7.0,110.0,Hero
5835,36000.0,24000.0,First Owner,5.0,150.0,Bajaj
5836,29999.0,13058.0,First Owner,8.0,100.0,TVS
5837,64900.0,38000.0,First Owner,8.0,150.0,Yamaha
5838,26000.0,12216.0,First Owner,4.0,100.0,TVS
5839,36000.0,6240.0,First Owner,5.0,135.0,Bajaj
5840,30000.0,25600.0,First Owner,10.0,100.0,Hero
5841,365000.0,10943.0,First Owner,6.0,750.0,Harley-Davidson
5842,130000.0,14324.0,First Owner,5.0,390.0,KTM
5843,32000.0,13200.0,First Owner,7.0,110.0,Honda
5844,121000.0,35422.0,First Owner,5.0,500.0,Royal Enfield
5845,41000.0,35196.0,First Owner,5.0,160.0,TVS
5846,220000.0,9066.0,First Owner,5.0,250.0,Hyosung
5847,80000.0,32735.0,First Owner,8.0,350.0,Royal Enfield
5848,32000.0,20000.0,First Owner,8.0,180.0,Bajaj
5849,26365.0,89999.0,First Owner,4.0,100.0,Hero
5850,145000.0,9500.0,First Owner,4.0,400.0,Bajaj
5851,300000.0,16462.0,First Owner,6.0,750.0,Harley-Davidson
5852,45000.0,35000.0,Second Owner,2.0,220.0,Bajaj
5853,40000.0,49000.0,Second Owner,8.0,150.0,Honda
5854,140000.0,2700.0,First Owner,2.0,250.0,Yamaha
5855,20000.0,5515.0,First Owner,7.0,110.0,TVS
5856,90000.0,38000.0,First Owner,6.0,150.0,Yamaha
5857,31900.0,21700.0,First Owner,6.0,125.0,Yamaha
5858,18000.0,64901.0,Third Owner,11.0,150.0,Yamaha
5859,117000.0,3400.0,First Owner,4.0,350.0,Royal Enfield
5860,40000.0,8000.0,First Owner,5.0,110.0,Hero
5861,30000.0,32030.0,First Owner,7.0,150.0,Hero
5862,102700.0,19000.0,First Owner,3.0,150.0,Yamaha
5863,43600.0,15675.0,First Owner,6.0,150.0,Bajaj
5864,21400.0,35000.0,First Owner,11.0,100.0,Hero
5865,30000.0,32000.0,First Owner,7.0,135.0,Bajaj
5866,115000.0,500.0,First Owner,39.0,350.0,Royal Enfield
5867,145000.0,12302.0,First Owner,5.0,410.0,Royal Enfield
5868,150000.0,26157.0,First Owner,4.0,410.0,Royal Enfield
5869,21000.0,16400.0,First Owner,10.0,150.0,Yamaha
5870,49000.0,15000.0,First Owner,4.0,150.0,Bajaj
5871,45000.0,16017.0,First Owner,5.0,160.0,Honda
5872,133000.0,14200.0,First Owner,3.0,350.0,Royal Enfield
5873,11000.0,56500.0,First Owner,15.0,100.0,Hero
5874,135000.0,22444.0,First Owner,4.0,410.0,Royal Enfield
5875,24500.0,17260.0,First Owner,8.0,100.0,Bajaj
5876,24000.0,21700.0,First Owner,5.0,100.0,Bajaj
5877,25000.0,18000.0,First Owner,6.0,150.0,Bajaj
5878,80000.0,40000.0,First Owner,6.0,350.0,Royal Enfield
5879,87000.0,23379.0,First Owner,7.0,350.0,Royal Enfield
5880,150000.0,10789.0,First Owner,3.0,350.0,Royal Enfield
5881,90000.0,23000.0,First Owner,6.0,350.0,Royal Enfield
5882,18000.0,56000.0,First Owner,11.0,125.0,Honda
5883,125000.0,23758.0,First Owner,5.0,410.0,Royal Enfield
5884,125000.0,7303.0,First Owner,3.0,350.0,Royal Enfield
5885,16200.0,90382.0,First Owner,12.0,125.0,Hero
5886,35000.0,77600.0,First Owner,9.0,200.0,Bajaj
5887,36000.0,16581.0,First Owner,4.0,110.0,Hero
5888,20000.0,33046.0,First Owner,12.0,125.0,Hero
5889,81990.0,41000.0,First Owner,6.0,200.0,Bajaj
5890,131000.0,8866.0,First Owner,6.0,500.0,Royal Enfield
5891,63326.0,17965.0,First Owner,9.0,350.0,Royal Enfield
5892,26000.0,45000.0,First Owner,11.0,150.0,Bajaj
5893,25000.0,78309.0,First Owner,9.0,150.0,Yamaha
5894,54000.0,18276.0,First Owner,3.0,125.0,Hero
5895,400000.0,9000.0,First Owner,4.0,650.0,Kawasaki
5896,283000.0,8025.0,First Owner,3.0,302.0,Benelli
5897,62000.0,8800.0,First Owner,5.0,150.0,Bajaj
5898,60000.0,72400.0,First Owner,10.0,350.0,Royal Enfield
5899,15000.0,21000.0,First Owner,15.0,100.0,Hero
5900,22500.0,64578.0,First Owner,12.0,100.0,Hero
5901,670000.0,20000.0,Second Owner,4.0,883.0,Harley-Davidson
5902,22000.0,49000.0,First Owner,14.0,223.0,Hero
5903,114300.0,11700.0,First Owner,3.0,150.0,Yamaha
5904,95000.0,24745.0,First Owner,5.0,350.0,Royal Enfield
5905,12000.0,51855.0,Second Owner,12.0,150.0,Bajaj
5906,440000.0,10000.0,Second Owner,6.0,650.0,Honda
5907,96000.0,40497.0,First Owner,5.0,350.0,Royal Enfield
5908,91000.0,4951.0,First Owner,3.0,150.0,Suzuki
5909,43000.0,22049.0,First Owner,4.0,125.0,Hero
5910,140000.0,11166.0,First Owner,3.0,350.0,Royal Enfield
5911,50000.0,21623.0,First Owner,9.0,250.0,Honda
5912,265500.0,12000.0,First Owner,2.0,650.0,Royal Enfield
5913,165000.0,4610.0,First Owner,5.0,535.0,Royal Enfield
5914,50000.0,42000.0,First Owner,7.0,150.0,Yamaha
5915,32000.0,24530.0,Third Owner,9.0,220.0,Bajaj
5916,38000.0,77000.0,Second Owner,7.0,220.0,Bajaj
5917,17000.0,15000.0,Second Owner,13.0,150.0,Yamaha
5918,45000.0,93108.0,Third Owner,18.0,350.0,Royal Enfield
5919,85000.0,45000.0,First Owner,6.0,350.0,Royal Enfield
5920,160000.0,18000.0,First Owner,3.0,350.0,Royal Enfield
5921,129000.0,4828.0,First Owner,4.0,500.0,Royal Enfield
5922,78000.0,26536.0,First Owner,7.0,350.0,Royal Enfield
5923,100000.0,19489.0,First Owner,5.0,350.0,Royal Enfield
5924,15500.0,93968.0,First Owner,8.0,100.0,Bajaj
5925,135000.0,3900.0,First Owner,3.0,350.0,Royal Enfield
5926,60000.0,19800.0,First Owner,5.0,220.0,Bajaj
5927,199999.0,15000.0,Second Owner,4.0,300.0,Benelli
5928,130000.0,8000.0,First Owner,3.0,200.0,KTM
5929,48900.0,36000.0,First Owner,6.0,180.0,TVS
5930,528000.0,8821.0,First Owner,5.0,800.0,Kawasaki
5931,102165.0,40800.0,First Owner,6.0,390.0,KTM
5932,145000.0,13000.0,First Owner,4.0,390.0,KTM
5933,57000.0,3200.0,First Owner,2.0,125.0,Hero
5934,115000.0,29500.0,First Owner,7.0,200.0,KTM
5935,75000.0,19960.0,First Owner,7.0,200.0,KTM
5936,19000.0,16954.0,First Owner,9.0,150.0,Bajaj
5937,19000.0,48000.0,First Owner,12.0,125.0,Hero
5939,105000.0,7255.0,First Owner,2.0,350.0,Royal Enfield
5940,23000.0,33300.0,Second Owner,11.0,100.0,Hero
5941,70000.0,60095.0,Second Owner,14.0,350.0,Royal Enfield
5942,58000.0,28922.0,First Owner,13.0,350.0,Royal Enfield
5943,141800.0,9200.0,First Owner,3.0,350.0,Royal Enfield
5944,25000.0,42573.0,First Owner,11.0,110.0,Honda
5945,59000.0,25385.0,First Owner,7.0,150.0,Honda
5946,55999.0,55000.0,Second Owner,8.0,150.0,Honda
5947,28000.0,17250.0,Third Owner,8.0,150.0,Bajaj
5948,31000.0,45000.0,First Owner,7.0,100.0,Hero
5949,270200.0,11982.0,First Owner,7.0,750.0,Harley-Davidson
5950,45000.0,43500.0,First Owner,5.0,110.0,Honda
5951,30000.0,13008.0,First Owner,3.0,125.0,Bajaj
5952,250000.0,15000.0,Second Owner,12.0,350.0,Royal Enfield
5953,27000.0,37000.0,First Owner,10.0,110.0,Honda
5954,58000.0,40000.0,Second Owner,5.0,200.0,Bajaj
5955,98000.0,6000.0,First Owner,2.0,150.0,Yamaha
5956,36800.0,12000.0,First Owner,5.0,150.0,Bajaj
5957,28000.0,22000.0,Second Owner,8.0,160.0,TVS
5958,19500.0,21400.0,First Owner,8.0,125.0,Bajaj
5959,75000.0,11787.0,First Owner,5.0,150.0,Yamaha
5960,110000.0,24000.0,Third Owner,9.0,250.0,Kawasaki
5961,45801.0,14956.0,First Owner,3.0,135.0,Bajaj
5962,84100.0,22000.0,First Owner,8.0,350.0,Royal Enfield
5963,80000.0,22500.0,First Owner,7.0,350.0,Royal Enfield
5964,80000.0,7500.0,First Owner,4.0,200.0,Bajaj
5965,95000.0,25000.0,First Owner,7.0,390.0,KTM
5966,195000.0,11950.0,First Owner,3.0,310.0,TVS
5967,87000.0,5000.0,First Owner,3.0,200.0,Bajaj
5968,14500.0,36578.0,First Owner,10.0,100.0,Bajaj
5969,25000.0,59423.0,Second Owner,10.0,220.0,Bajaj
5970,22000.0,31000.0,First Owner,10.0,110.0,TVS
5971,108000.0,29200.0,First Owner,5.0,350.0,Royal Enfield
5972,62000.0,19380.0,First Owner,5.0,220.0,Bajaj
5973,55000.0,10000.0,First Owner,5.0,150.0,Yamaha
5974,45000.0,15000.0,First Owner,8.0,220.0,Bajaj
5975,185000.0,4362.0,First Owner,2.0,250.0,KTM
5976,35000.0,8000.0,First Owner,7.0,150.0,Honda
5977,20000.0,28425.0,First Owner,8.0,125.0,Bajaj
5978,65000.0,11000.0,First Owner,3.0,160.0,Honda
5979,65000.0,30377.0,First Owner,5.0,220.0,Bajaj
5980,35000.0,26000.0,First Owner,8.0,223.0,Hero
5981,56900.0,31000.0,First Owner,4.0,150.0,Suzuki
5982,47000.0,42000.0,First Owner,9.0,150.0,Yamaha
5983,160000.0,6500.0,First Owner,5.0,200.0,KTM
5984,70000.0,15500.0,First Owner,5.0,150.0,Suzuki
5985,120000.0,9500.0,First Owner,6.0,350.0,Royal Enfield
5986,35000.0,52340.0,First Owner,10.0,220.0,Bajaj
5987,36000.0,17652.0,First Owner,3.0,100.0,Bajaj
5988,20600.0,35000.0,First Owner,8.0,125.0,Hero
5989,140000.0,13624.0,First Owner,5.0,350.0,Royal Enfield
5990,145000.0,14307.0,First Owner,5.0,500.0,Royal Enfield
5991,22200.0,34698.0,First Owner,9.0,150.0,Bajaj
5992,95500.0,26000.0,First Owner,4.0,350.0,Royal Enfield
5993,30000.0,60000.0,Second Owner,7.0,150.0,Bajaj
5994,55000.0,13915.0,First Owner,8.0,220.0,Bajaj
5995,135000.0,14050.0,First Owner,3.0,150.0,Yamaha
5996,85000.0,29249.0,First Owner,6.0,200.0,KTM
5997,36000.0,29936.0,First Owner,6.0,150.0,Suzuki
5998,16500.0,17420.0,First Owner,11.0,100.0,Hero
5999,26333.0,32000.0,First Owner,7.0,220.0,Bajaj
6000,35000.0,20928.0,First Owner,3.0,100.0,Hero
6001,33000.0,24669.0,Second Owner,10.0,150.0,Bajaj
6002,32000.0,13187.0,First Owner,3.0,100.0,Bajaj
6003,90700.0,900.0,First Owner,2.0,160.0,TVS
6004,165000.0,5230.0,First Owner,3.0,200.0,KTM
6005,55000.0,30000.0,First Owner,4.0,200.0,TVS
6006,17000.0,45000.0,First Owner,12.0,100.0,Hero
6007,21500.0,43000.0,First Owner,9.0,100.0,Hero
